State,Year,Month,Crop,Price_per_Quintal,Market
Punjab,2018,8,Rice,2184.27,Export
Punjab,2018,8,Cotton,6333.23,Export
Punjab,2018,8,Sugarcane,426.73,Local
Punjab,2018,8,Maize,2452.25,Regional
Punjab,2018,8,Soybean,5090.16,Export
Punjab,2018,8,Wheat,2348.28,Export
Punjab,2018,8,Barley,1568.9,Regional
Punjab,2018,8,Mustard,4706.96,Regional
Punjab,2018,8,Gram,5790.04,Export
Punjab,2018,8,Peas,4023.37,Local
Punjab,2018,8,Fodder,767.33,Regional
Punjab,2018,8,Vegetables,1054.07,Local
Punjab,2018,8,Watermelon,633.75,Export
Punjab,2018,8,Cucumber,813.78,Export
Punjab,2018,9,Rice,1531.39,Export
Punjab,2018,9,Cotton,5585.72,Regional
Punjab,2018,9,Sugarcane,512.83,Export
Punjab,2018,9,Maize,1983.06,Regional
Punjab,2018,9,Soybean,4148.84,Export
Punjab,2018,9,Wheat,2134.21,Export
Punjab,2018,9,Barley,1359.29,Export
Punjab,2018,9,Mustard,6409.53,Local
Punjab,2018,9,Gram,6254.54,Export
Punjab,2018,9,Peas,2720.33,Local
Punjab,2018,9,Fodder,982.8,Regional
Punjab,2018,9,Vegetables,996.19,Regional
Punjab,2018,9,Watermelon,844.52,Local
Punjab,2018,9,Cucumber,1104.55,Local
Punjab,2018,10,Rice,2709.37,Local
Punjab,2018,10,Cotton,6385.66,Local
Punjab,2018,10,Sugarcane,510.49,Export
Punjab,2018,10,Maize,1358.2,Export
Punjab,2018,10,Soybean,4003.5,Local
Punjab,2018,10,Wheat,2541.59,Export
Punjab,2018,10,Barley,1634.07,Local
Punjab,2018,10,Mustard,6473.72,Local
Punjab,2018,10,Gram,5728.31,Local
Punjab,2018,10,Peas,3633.54,Local
Punjab,2018,10,Fodder,837.88,Regional
Punjab,2018,10,Vegetables,1221.7,Regional
Punjab,2018,10,Watermelon,689.43,Regional
Punjab,2018,10,Cucumber,1055.71,Local
Punjab,2018,11,Rice,2392.94,Regional
Punjab,2018,11,Cotton,5601.54,Local
Punjab,2018,11,Sugarcane,361.4,Regional
Punjab,2018,11,Maize,2127.16,Export
Punjab,2018,11,Soybean,3295.22,Export
Punjab,2018,11,Wheat,2816.96,Regional
Punjab,2018,11,Barley,1801.28,Regional
Punjab,2018,11,Mustard,5598.15,Regional
Punjab,2018,11,Gram,7199.17,Regional
Punjab,2018,11,Peas,3434.11,Regional
Punjab,2018,11,Fodder,857.74,Local
Punjab,2018,11,Vegetables,1350.11,Regional
Punjab,2018,11,Watermelon,581.94,Regional
Punjab,2018,11,Cucumber,1128.89,Regional
Punjab,2018,12,Rice,1537.96,Export
Punjab,2018,12,Cotton,6754.61,Regional
Punjab,2018,12,Sugarcane,482.41,Local
Punjab,2018,12,Maize,1587.0,Export
Punjab,2018,12,Soybean,3259.51,Regional
Punjab,2018,12,Wheat,1701.28,Regional
Punjab,2018,12,Barley,1356.27,Export
Punjab,2018,12,Mustard,5490.94,Regional
Punjab,2018,12,Gram,6166.16,Local
Punjab,2018,12,Peas,4417.96,Regional
Punjab,2018,12,Fodder,912.68,Export
Punjab,2018,12,Vegetables,1133.03,Regional
Punjab,2018,12,Watermelon,592.66,Local
Punjab,2018,12,Cucumber,1245.15,Export
Punjab,2019,1,Rice,1766.93,Regional
Punjab,2019,1,Cotton,5808.86,Regional
Punjab,2019,1,Sugarcane,400.84,Export
Punjab,2019,1,Maize,2033.84,Local
Punjab,2019,1,Soybean,4430.83,Export
Punjab,2019,1,Wheat,2509.63,Regional
Punjab,2019,1,Barley,2168.1,Regional
Punjab,2019,1,Mustard,5431.23,Export
Punjab,2019,1,Gram,5245.44,Local
Punjab,2019,1,Peas,3771.4,Regional
Punjab,2019,1,Fodder,873.71,Export
Punjab,2019,1,Vegetables,1512.22,Local
Punjab,2019,1,Watermelon,897.31,Local
Punjab,2019,1,Cucumber,1193.0,Export
Punjab,2019,2,Rice,1977.79,Regional
Punjab,2019,2,Cotton,6043.95,Export
Punjab,2019,2,Sugarcane,474.92,Export
Punjab,2019,2,Maize,1519.58,Regional
Punjab,2019,2,Soybean,4858.59,Export
Punjab,2019,2,Wheat,2589.85,Local
Punjab,2019,2,Barley,1838.49,Regional
Punjab,2019,2,Mustard,4910.43,Regional
Punjab,2019,2,Gram,5483.15,Local
Punjab,2019,2,Peas,3874.84,Export
Punjab,2019,2,Fodder,811.53,Export
Punjab,2019,2,Vegetables,987.86,Export
Punjab,2019,2,Watermelon,715.47,Local
Punjab,2019,2,Cucumber,1021.61,Local
Punjab,2019,3,Rice,1988.85,Local
Punjab,2019,3,Cotton,4966.77,Export
Punjab,2019,3,Sugarcane,298.72,Regional
Punjab,2019,3,Maize,1516.86,Regional
Punjab,2019,3,Soybean,4889.43,Regional
Punjab,2019,3,Wheat,1841.18,Export
Punjab,2019,3,Barley,1353.29,Export
Punjab,2019,3,Mustard,4438.21,Export
Punjab,2019,3,Gram,5201.5,Export
Punjab,2019,3,Peas,3260.83,Export
Punjab,2019,3,Fodder,839.57,Export
Punjab,2019,3,Vegetables,1611.16,Export
Punjab,2019,3,Watermelon,511.35,Export
Punjab,2019,3,Cucumber,1002.5,Regional
Punjab,2019,4,Rice,1638.6,Export
Punjab,2019,4,Cotton,6132.23,Local
Punjab,2019,4,Sugarcane,340.13,Export
Punjab,2019,4,Maize,1544.1,Local
Punjab,2019,4,Soybean,5371.99,Regional
Punjab,2019,4,Wheat,1877.98,Regional
Punjab,2019,4,Barley,2096.3,Regional
Punjab,2019,4,Mustard,4681.09,Export
Punjab,2019,4,Gram,4210.25,Regional
Punjab,2019,4,Peas,3857.64,Export
Punjab,2019,4,Fodder,830.66,Regional
Punjab,2019,4,Vegetables,1527.87,Local
Punjab,2019,4,Watermelon,556.34,Export
Punjab,2019,4,Cucumber,1474.62,Local
Punjab,2019,5,Rice,2070.89,Export
Punjab,2019,5,Cotton,6245.93,Export
Punjab,2019,5,Sugarcane,342.06,Regional
Punjab,2019,5,Maize,1840.03,Local
Punjab,2019,5,Soybean,4771.75,Regional
Punjab,2019,5,Wheat,2954.8,Local
Punjab,2019,5,Barley,1933.61,Export
Punjab,2019,5,Mustard,3120.34,Regional
Punjab,2019,5,Gram,4413.31,Export
Punjab,2019,5,Peas,4975.13,Regional
Punjab,2019,5,Fodder,1130.91,Regional
Punjab,2019,5,Vegetables,997.72,Regional
Punjab,2019,5,Watermelon,746.52,Export
Punjab,2019,5,Cucumber,980.26,Export
Punjab,2019,6,Rice,1849.77,Local
Punjab,2019,6,Cotton,6179.04,Local
Punjab,2019,6,Sugarcane,316.18,Local
Punjab,2019,6,Maize,1384.15,Regional
Punjab,2019,6,Soybean,4460.98,Local
Punjab,2019,6,Wheat,2311.91,Local
Punjab,2019,6,Barley,1478.17,Regional
Punjab,2019,6,Mustard,6663.9,Local
Punjab,2019,6,Gram,5067.34,Regional
Punjab,2019,6,Peas,3421.16,Local
Punjab,2019,6,Fodder,907.2,Regional
Punjab,2019,6,Vegetables,1130.68,Regional
Punjab,2019,6,Watermelon,637.55,Local
Punjab,2019,6,Cucumber,862.05,Export
Punjab,2019,7,Rice,1790.48,Export
Punjab,2019,7,Cotton,5894.18,Export
Punjab,2019,7,Sugarcane,464.99,Regional
Punjab,2019,7,Maize,1298.04,Local
Punjab,2019,7,Soybean,5122.6,Local
Punjab,2019,7,Wheat,1954.6,Export
Punjab,2019,7,Barley,1489.87,Export
Punjab,2019,7,Mustard,4054.78,Export
Punjab,2019,7,Gram,5057.98,Local
Punjab,2019,7,Peas,3833.59,Local
Punjab,2019,7,Fodder,850.32,Export
Punjab,2019,7,Vegetables,1249.03,Local
Punjab,2019,7,Watermelon,797.69,Export
Punjab,2019,7,Cucumber,1210.16,Local
Punjab,2019,8,Rice,2138.17,Export
Punjab,2019,8,Cotton,7964.91,Regional
Punjab,2019,8,Sugarcane,260.83,Regional
Punjab,2019,8,Maize,2062.77,Local
Punjab,2019,8,Soybean,4499.2,Export
Punjab,2019,8,Wheat,2713.73,Regional
Punjab,2019,8,Barley,1391.61,Local
Punjab,2019,8,Mustard,4958.14,Export
Punjab,2019,8,Gram,7363.87,Local
Punjab,2019,8,Peas,4705.99,Regional
Punjab,2019,8,Fodder,1125.99,Regional
Punjab,2019,8,Vegetables,1738.96,Export
Punjab,2019,8,Watermelon,731.48,Local
Punjab,2019,8,Cucumber,1150.93,Regional
Punjab,2019,9,Rice,2698.0,Regional
Punjab,2019,9,Cotton,3805.14,Export
Punjab,2019,9,Sugarcane,483.85,Export
Punjab,2019,9,Maize,1719.93,Export
Punjab,2019,9,Soybean,4358.27,Local
Punjab,2019,9,Wheat,2547.06,Local
Punjab,2019,9,Barley,2421.15,Regional
Punjab,2019,9,Mustard,5373.43,Export
Punjab,2019,9,Gram,6913.61,Export
Punjab,2019,9,Peas,3941.45,Regional
Punjab,2019,9,Fodder,1026.73,Local
Punjab,2019,9,Vegetables,1662.09,Local
Punjab,2019,9,Watermelon,773.94,Export
Punjab,2019,9,Cucumber,1512.62,Regional
Punjab,2019,10,Rice,2612.83,Export
Punjab,2019,10,Cotton,5972.36,Export
Punjab,2019,10,Sugarcane,446.73,Local
Punjab,2019,10,Maize,1358.46,Local
Punjab,2019,10,Soybean,5025.19,Regional
Punjab,2019,10,Wheat,1756.95,Export
Punjab,2019,10,Barley,1899.17,Export
Punjab,2019,10,Mustard,4878.59,Local
Punjab,2019,10,Gram,7220.24,Export
Punjab,2019,10,Peas,3285.21,Export
Punjab,2019,10,Fodder,717.77,Export
Punjab,2019,10,Vegetables,1490.46,Local
Punjab,2019,10,Watermelon,564.04,Export
Punjab,2019,10,Cucumber,1073.73,Local
Punjab,2019,11,Rice,2190.9,Export
Punjab,2019,11,Cotton,4297.13,Regional
Punjab,2019,11,Sugarcane,444.39,Export
Punjab,2019,11,Maize,2354.06,Regional
Punjab,2019,11,Soybean,4942.08,Regional
Punjab,2019,11,Wheat,2046.27,Local
Punjab,2019,11,Barley,1582.57,Export
Punjab,2019,11,Mustard,5411.7,Local
Punjab,2019,11,Gram,6850.36,Export
Punjab,2019,11,Peas,4242.44,Regional
Punjab,2019,11,Fodder,1063.94,Local
Punjab,2019,11,Vegetables,1438.83,Local
Punjab,2019,11,Watermelon,653.4,Local
Punjab,2019,11,Cucumber,1109.57,Regional
Punjab,2019,12,Rice,2096.4,Regional
Punjab,2019,12,Cotton,7935.35,Regional
Punjab,2019,12,Sugarcane,378.67,Local
Punjab,2019,12,Maize,2145.24,Local
Punjab,2019,12,Soybean,4718.92,Export
Punjab,2019,12,Wheat,2791.94,Regional
Punjab,2019,12,Barley,1485.38,Local
Punjab,2019,12,Mustard,4899.31,Export
Punjab,2019,12,Gram,4775.7,Local
Punjab,2019,12,Peas,3974.55,Regional
Punjab,2019,12,Fodder,891.37,Export
Punjab,2019,12,Vegetables,1786.46,Regional
Punjab,2019,12,Watermelon,677.26,Export
Punjab,2019,12,Cucumber,1203.06,Local
Punjab,2020,1,Rice,2176.09,Local
Punjab,2020,1,Cotton,4616.79,Export
Punjab,2020,1,Sugarcane,393.94,Export
Punjab,2020,1,Maize,1622.39,Local
Punjab,2020,1,Soybean,3107.93,Regional
Punjab,2020,1,Wheat,2133.93,Regional
Punjab,2020,1,Barley,1494.92,Local
Punjab,2020,1,Mustard,4743.12,Local
Punjab,2020,1,Gram,4902.78,Local
Punjab,2020,1,Peas,3501.98,Local
Punjab,2020,1,Fodder,872.19,Export
Punjab,2020,1,Vegetables,1576.67,Export
Punjab,2020,1,Watermelon,679.61,Local
Punjab,2020,1,Cucumber,951.48,Regional
Punjab,2020,2,Rice,1570.7,Regional
Punjab,2020,2,Cotton,4770.86,Export
Punjab,2020,2,Sugarcane,434.27,Export
Punjab,2020,2,Maize,1496.12,Local
Punjab,2020,2,Soybean,3605.38,Local
Punjab,2020,2,Wheat,2243.63,Local
Punjab,2020,2,Barley,1730.15,Regional
Punjab,2020,2,Mustard,5274.03,Local
Punjab,2020,2,Gram,4893.21,Local
Punjab,2020,2,Peas,4546.67,Local
Punjab,2020,2,Fodder,699.96,Export
Punjab,2020,2,Vegetables,1482.84,Export
Punjab,2020,2,Watermelon,546.28,Regional
Punjab,2020,2,Cucumber,1049.69,Export
Punjab,2020,3,Rice,1730.54,Regional
Punjab,2020,3,Cotton,6665.91,Local
Punjab,2020,3,Sugarcane,322.98,Regional
Punjab,2020,3,Maize,1477.73,Export
Punjab,2020,3,Soybean,3425.47,Local
Punjab,2020,3,Wheat,2689.88,Regional
Punjab,2020,3,Barley,1670.36,Regional
Punjab,2020,3,Mustard,4067.74,Export
Punjab,2020,3,Gram,4115.49,Local
Punjab,2020,3,Peas,3030.44,Export
Punjab,2020,3,Fodder,910.48,Regional
Punjab,2020,3,Vegetables,1321.63,Regional
Punjab,2020,3,Watermelon,822.53,Regional
Punjab,2020,3,Cucumber,831.39,Local
Punjab,2020,4,Rice,1499.25,Local
Punjab,2020,4,Cotton,5022.63,Export
Punjab,2020,4,Sugarcane,522.77,Local
Punjab,2020,4,Maize,1405.57,Regional
Punjab,2020,4,Soybean,3749.72,Regional
Punjab,2020,4,Wheat,2391.94,Regional
Punjab,2020,4,Barley,1460.01,Local
Punjab,2020,4,Mustard,3979.65,Export
Punjab,2020,4,Gram,7907.84,Regional
Punjab,2020,4,Peas,3343.93,Export
Punjab,2020,4,Fodder,685.83,Export
Punjab,2020,4,Vegetables,880.0,Export
Punjab,2020,4,Watermelon,597.75,Export
Punjab,2020,4,Cucumber,1034.71,Local
Punjab,2020,5,Rice,2274.89,Local
Punjab,2020,5,Cotton,6061.76,Regional
Punjab,2020,5,Sugarcane,323.06,Local
Punjab,2020,5,Maize,1461.29,Export
Punjab,2020,5,Soybean,5157.54,Regional
Punjab,2020,5,Wheat,2318.22,Export
Punjab,2020,5,Barley,2089.56,Export
Punjab,2020,5,Mustard,3873.92,Local
Punjab,2020,5,Gram,5966.76,Export
Punjab,2020,5,Peas,2507.4,Local
Punjab,2020,5,Fodder,818.06,Local
Punjab,2020,5,Vegetables,1481.49,Export
Punjab,2020,5,Watermelon,541.97,Export
Punjab,2020,5,Cucumber,907.13,Regional
Punjab,2020,6,Rice,1756.22,Local
Punjab,2020,6,Cotton,7891.38,Local
Punjab,2020,6,Sugarcane,423.79,Regional
Punjab,2020,6,Maize,2154.41,Regional
Punjab,2020,6,Soybean,4609.83,Export
Punjab,2020,6,Wheat,1605.85,Export
Punjab,2020,6,Barley,2194.58,Regional
Punjab,2020,6,Mustard,6561.97,Export
Punjab,2020,6,Gram,5221.81,Export
Punjab,2020,6,Peas,4516.46,Export
Punjab,2020,6,Fodder,1044.05,Local
Punjab,2020,6,Vegetables,957.25,Export
Punjab,2020,6,Watermelon,769.28,Local
Punjab,2020,6,Cucumber,1316.55,Export
Punjab,2020,7,Rice,1779.94,Regional
Punjab,2020,7,Cotton,6028.37,Regional
Punjab,2020,7,Sugarcane,496.84,Export
Punjab,2020,7,Maize,2191.8,Export
Punjab,2020,7,Soybean,6030.55,Regional
Punjab,2020,7,Wheat,1750.69,Regional
Punjab,2020,7,Barley,1542.97,Local
Punjab,2020,7,Mustard,6858.91,Local
Punjab,2020,7,Gram,4620.65,Local
Punjab,2020,7,Peas,4955.49,Regional
Punjab,2020,7,Fodder,753.96,Regional
Punjab,2020,7,Vegetables,1487.59,Local
Punjab,2020,7,Watermelon,854.26,Export
Punjab,2020,7,Cucumber,975.24,Local
Punjab,2020,8,Rice,1681.0,Local
Punjab,2020,8,Cotton,7003.3,Regional
Punjab,2020,8,Sugarcane,380.44,Local
Punjab,2020,8,Maize,1578.3,Regional
Punjab,2020,8,Soybean,3826.09,Local
Punjab,2020,8,Wheat,2060.63,Local
Punjab,2020,8,Barley,1865.06,Local
Punjab,2020,8,Mustard,3815.53,Regional
Punjab,2020,8,Gram,5603.73,Export
Punjab,2020,8,Peas,3657.67,Export
Punjab,2020,8,Fodder,702.85,Local
Punjab,2020,8,Vegetables,1586.18,Regional
Punjab,2020,8,Watermelon,541.14,Regional
Punjab,2020,8,Cucumber,872.68,Regional
Punjab,2020,9,Rice,2037.17,Export
Punjab,2020,9,Cotton,4834.34,Regional
Punjab,2020,9,Sugarcane,422.65,Regional
Punjab,2020,9,Maize,1403.82,Export
Punjab,2020,9,Soybean,5138.69,Local
Punjab,2020,9,Wheat,1821.46,Export
Punjab,2020,9,Barley,1449.01,Export
Punjab,2020,9,Mustard,5056.7,Local
Punjab,2020,9,Gram,3887.47,Regional
Punjab,2020,9,Peas,3055.21,Regional
Punjab,2020,9,Fodder,1249.94,Regional
Punjab,2020,9,Vegetables,1223.27,Regional
Punjab,2020,9,Watermelon,617.22,Local
Punjab,2020,9,Cucumber,1333.04,Local
Punjab,2020,10,Rice,2072.18,Regional
Punjab,2020,10,Cotton,5896.43,Export
Punjab,2020,10,Sugarcane,380.4,Regional
Punjab,2020,10,Maize,2476.78,Export
Punjab,2020,10,Soybean,5330.85,Local
Punjab,2020,10,Wheat,1615.54,Export
Punjab,2020,10,Barley,1726.38,Regional
Punjab,2020,10,Mustard,4368.2,Local
Punjab,2020,10,Gram,4768.65,Local
Punjab,2020,10,Peas,3583.4,Export
Punjab,2020,10,Fodder,1123.15,Regional
Punjab,2020,10,Vegetables,1286.28,Export
Punjab,2020,10,Watermelon,706.72,Export
Punjab,2020,10,Cucumber,1349.87,Regional
Punjab,2020,11,Rice,1897.89,Export
Punjab,2020,11,Cotton,7647.09,Regional
Punjab,2020,11,Sugarcane,382.26,Regional
Punjab,2020,11,Maize,1348.18,Export
Punjab,2020,11,Soybean,4887.66,Local
Punjab,2020,11,Wheat,2286.42,Local
Punjab,2020,11,Barley,1331.97,Regional
Punjab,2020,11,Mustard,4622.17,Local
Punjab,2020,11,Gram,6787.35,Export
Punjab,2020,11,Peas,3954.61,Local
Punjab,2020,11,Fodder,919.96,Local
Punjab,2020,11,Vegetables,1253.41,Regional
Punjab,2020,11,Watermelon,822.17,Regional
Punjab,2020,11,Cucumber,1122.02,Local
Punjab,2020,12,Rice,2539.95,Local
Punjab,2020,12,Cotton,6756.49,Regional
Punjab,2020,12,Sugarcane,466.15,Export
Punjab,2020,12,Maize,1847.87,Export
Punjab,2020,12,Soybean,5126.14,Regional
Punjab,2020,12,Wheat,2045.51,Regional
Punjab,2020,12,Barley,1806.58,Local
Punjab,2020,12,Mustard,4559.49,Regional
Punjab,2020,12,Gram,5008.29,Local
Punjab,2020,12,Peas,2821.88,Local
Punjab,2020,12,Fodder,798.52,Export
Punjab,2020,12,Vegetables,1714.37,Export
Punjab,2020,12,Watermelon,656.74,Regional
Punjab,2020,12,Cucumber,1039.48,Local
Punjab,2021,1,Rice,2388.27,Export
Punjab,2021,1,Cotton,4680.28,Regional
Punjab,2021,1,Sugarcane,398.14,Local
Punjab,2021,1,Maize,1528.54,Export
Punjab,2021,1,Soybean,4632.49,Export
Punjab,2021,1,Wheat,1763.35,Regional
Punjab,2021,1,Barley,1237.76,Export
Punjab,2021,1,Mustard,5310.79,Regional
Punjab,2021,1,Gram,5804.13,Regional
Punjab,2021,1,Peas,2833.63,Export
Punjab,2021,1,Fodder,736.55,Export
Punjab,2021,1,Vegetables,1086.74,Local
Punjab,2021,1,Watermelon,600.57,Export
Punjab,2021,1,Cucumber,1338.27,Local
Punjab,2021,2,Rice,1902.94,Regional
Punjab,2021,2,Cotton,7297.36,Export
Punjab,2021,2,Sugarcane,407.56,Local
Punjab,2021,2,Maize,1660.67,Regional
Punjab,2021,2,Soybean,4571.42,Local
Punjab,2021,2,Wheat,1980.13,Export
Punjab,2021,2,Barley,1857.65,Local
Punjab,2021,2,Mustard,5173.85,Regional
Punjab,2021,2,Gram,6197.37,Regional
Punjab,2021,2,Peas,4186.7,Regional
Punjab,2021,2,Fodder,1012.25,Local
Punjab,2021,2,Vegetables,935.11,Regional
Punjab,2021,2,Watermelon,662.97,Local
Punjab,2021,2,Cucumber,1010.83,Export
Punjab,2021,3,Rice,2011.02,Export
Punjab,2021,3,Cotton,6261.71,Local
Punjab,2021,3,Sugarcane,361.1,Regional
Punjab,2021,3,Maize,1822.77,Export
Punjab,2021,3,Soybean,5505.57,Regional
Punjab,2021,3,Wheat,2004.33,Export
Punjab,2021,3,Barley,1532.67,Export
Punjab,2021,3,Mustard,5245.91,Local
Punjab,2021,3,Gram,5761.21,Export
Punjab,2021,3,Peas,2768.03,Regional
Punjab,2021,3,Fodder,981.25,Export
Punjab,2021,3,Vegetables,1568.04,Regional
Punjab,2021,3,Watermelon,613.56,Local
Punjab,2021,3,Cucumber,1551.1,Regional
Punjab,2021,4,Rice,1913.62,Local
Punjab,2021,4,Cotton,4708.68,Export
Punjab,2021,4,Sugarcane,277.38,Regional
Punjab,2021,4,Maize,2432.25,Export
Punjab,2021,4,Soybean,4987.57,Local
Punjab,2021,4,Wheat,1685.26,Local
Punjab,2021,4,Barley,1406.77,Export
Punjab,2021,4,Mustard,5177.65,Export
Punjab,2021,4,Gram,3847.19,Regional
Punjab,2021,4,Peas,3418.76,Local
Punjab,2021,4,Fodder,947.93,Export
Punjab,2021,4,Vegetables,1771.65,Local
Punjab,2021,4,Watermelon,536.74,Export
Punjab,2021,4,Cucumber,1019.34,Export
Punjab,2021,5,Rice,1688.88,Export
Punjab,2021,5,Cotton,6141.26,Local
Punjab,2021,5,Sugarcane,416.77,Export
Punjab,2021,5,Maize,1853.92,Export
Punjab,2021,5,Soybean,3877.35,Local
Punjab,2021,5,Wheat,1651.96,Local
Punjab,2021,5,Barley,1716.95,Local
Punjab,2021,5,Mustard,4267.22,Export
Punjab,2021,5,Gram,5496.99,Regional
Punjab,2021,5,Peas,2723.35,Regional
Punjab,2021,5,Fodder,838.27,Local
Punjab,2021,5,Vegetables,1392.75,Regional
Punjab,2021,5,Watermelon,618.25,Regional
Punjab,2021,5,Cucumber,1185.81,Local
Punjab,2021,6,Rice,2006.39,Local
Punjab,2021,6,Cotton,6403.11,Regional
Punjab,2021,6,Sugarcane,394.31,Export
Punjab,2021,6,Maize,2107.26,Export
Punjab,2021,6,Soybean,4000.02,Local
Punjab,2021,6,Wheat,2809.66,Local
Punjab,2021,6,Barley,2087.59,Export
Punjab,2021,6,Mustard,3702.78,Regional
Punjab,2021,6,Gram,4537.04,Regional
Punjab,2021,6,Peas,4131.4,Local
Punjab,2021,6,Fodder,1239.7,Local
Punjab,2021,6,Vegetables,1390.29,Export
Punjab,2021,6,Watermelon,728.53,Local
Punjab,2021,6,Cucumber,1144.94,Export
Punjab,2021,7,Rice,2652.06,Local
Punjab,2021,7,Cotton,4469.33,Export
Punjab,2021,7,Sugarcane,385.43,Local
Punjab,2021,7,Maize,1900.77,Regional
Punjab,2021,7,Soybean,2892.13,Export
Punjab,2021,7,Wheat,3049.76,Export
Punjab,2021,7,Barley,1799.3,Regional
Punjab,2021,7,Mustard,5344.21,Local
Punjab,2021,7,Gram,4217.56,Regional
Punjab,2021,7,Peas,2987.2,Regional
Punjab,2021,7,Fodder,900.17,Local
Punjab,2021,7,Vegetables,1645.79,Export
Punjab,2021,7,Watermelon,583.28,Local
Punjab,2021,7,Cucumber,1203.58,Regional
Punjab,2021,8,Rice,1978.84,Export
Punjab,2021,8,Cotton,6153.44,Export
Punjab,2021,8,Sugarcane,513.13,Export
Punjab,2021,8,Maize,1306.07,Export
Punjab,2021,8,Soybean,4661.08,Regional
Punjab,2021,8,Wheat,2011.85,Local
Punjab,2021,8,Barley,1971.02,Regional
Punjab,2021,8,Mustard,5917.98,Regional
Punjab,2021,8,Gram,5568.6,Export
Punjab,2021,8,Peas,3404.75,Regional
Punjab,2021,8,Fodder,777.5,Export
Punjab,2021,8,Vegetables,1117.29,Regional
Punjab,2021,8,Watermelon,716.57,Export
Punjab,2021,8,Cucumber,957.73,Export
Punjab,2021,9,Rice,1741.76,Local
Punjab,2021,9,Cotton,5782.68,Export
Punjab,2021,9,Sugarcane,500.67,Export
Punjab,2021,9,Maize,1445.86,Export
Punjab,2021,9,Soybean,5900.09,Local
Punjab,2021,9,Wheat,2780.67,Regional
Punjab,2021,9,Barley,1158.71,Regional
Punjab,2021,9,Mustard,3988.34,Regional
Punjab,2021,9,Gram,4841.41,Local
Punjab,2021,9,Peas,5092.81,Local
Punjab,2021,9,Fodder,1064.73,Export
Punjab,2021,9,Vegetables,1596.36,Regional
Punjab,2021,9,Watermelon,841.37,Local
Punjab,2021,9,Cucumber,1087.67,Local
Punjab,2021,10,Rice,1870.2,Export
Punjab,2021,10,Cotton,8113.12,Local
Punjab,2021,10,Sugarcane,360.09,Local
Punjab,2021,10,Maize,1938.63,Export
Punjab,2021,10,Soybean,5456.56,Regional
Punjab,2021,10,Wheat,2180.25,Local
Punjab,2021,10,Barley,1893.95,Local
Punjab,2021,10,Mustard,5292.37,Local
Punjab,2021,10,Gram,7314.07,Export
Punjab,2021,10,Peas,3832.72,Local
Punjab,2021,10,Fodder,937.13,Export
Punjab,2021,10,Vegetables,1119.86,Regional
Punjab,2021,10,Watermelon,824.49,Local
Punjab,2021,10,Cucumber,926.88,Regional
Punjab,2021,11,Rice,1860.56,Regional
Punjab,2021,11,Cotton,5959.64,Local
Punjab,2021,11,Sugarcane,440.78,Local
Punjab,2021,11,Maize,2131.66,Export
Punjab,2021,11,Soybean,4275.87,Regional
Punjab,2021,11,Wheat,2287.44,Regional
Punjab,2021,11,Barley,2182.97,Export
Punjab,2021,11,Mustard,5833.24,Regional
Punjab,2021,11,Gram,4472.63,Local
Punjab,2021,11,Peas,4557.81,Regional
Punjab,2021,11,Fodder,1060.71,Export
Punjab,2021,11,Vegetables,1735.14,Local
Punjab,2021,11,Watermelon,860.85,Regional
Punjab,2021,11,Cucumber,900.16,Regional
Punjab,2021,12,Rice,1776.91,Export
Punjab,2021,12,Cotton,6035.97,Export
Punjab,2021,12,Sugarcane,287.01,Export
Punjab,2021,12,Maize,2450.72,Export
Punjab,2021,12,Soybean,5255.06,Regional
Punjab,2021,12,Wheat,2506.86,Regional
Punjab,2021,12,Barley,1936.05,Local
Punjab,2021,12,Mustard,4842.82,Regional
Punjab,2021,12,Gram,3738.95,Export
Punjab,2021,12,Peas,4128.63,Regional
Punjab,2021,12,Fodder,1003.26,Regional
Punjab,2021,12,Vegetables,1401.83,Local
Punjab,2021,12,Watermelon,767.8,Export
Punjab,2021,12,Cucumber,1203.49,Regional
Punjab,2022,1,Rice,2383.22,Local
Punjab,2022,1,Cotton,4992.85,Local
Punjab,2022,1,Sugarcane,382.81,Regional
Punjab,2022,1,Maize,1746.16,Local
Punjab,2022,1,Soybean,3767.35,Local
Punjab,2022,1,Wheat,2973.8,Regional
Punjab,2022,1,Barley,2031.03,Local
Punjab,2022,1,Mustard,5853.02,Local
Punjab,2022,1,Gram,6883.05,Export
Punjab,2022,1,Peas,3008.83,Local
Punjab,2022,1,Fodder,897.23,Local
Punjab,2022,1,Vegetables,1337.17,Regional
Punjab,2022,1,Watermelon,618.01,Export
Punjab,2022,1,Cucumber,1361.63,Regional
Punjab,2022,2,Rice,1673.72,Export
Punjab,2022,2,Cotton,6703.65,Local
Punjab,2022,2,Sugarcane,346.78,Regional
Punjab,2022,2,Maize,1871.32,Local
Punjab,2022,2,Soybean,3732.61,Export
Punjab,2022,2,Wheat,2310.11,Local
Punjab,2022,2,Barley,1413.87,Regional
Punjab,2022,2,Mustard,5347.55,Regional
Punjab,2022,2,Gram,6375.51,Export
Punjab,2022,2,Peas,3737.32,Local
Punjab,2022,2,Fodder,926.03,Export
Punjab,2022,2,Vegetables,1193.07,Local
Punjab,2022,2,Watermelon,720.89,Regional
Punjab,2022,2,Cucumber,1362.48,Local
Punjab,2022,3,Rice,2103.3,Export
Punjab,2022,3,Cotton,5007.49,Local
