State,District,Year,Month,Rainfall_mm,Temperature_C,Humidity
Karnataka,Mysore,2020,8,258.1,24.66,59.06
Karnataka,Mysore,2020,9,172.84,31.34,55.3
Karnataka,Mysore,2020,10,72.47,28.57,75.21
Karnataka,Mysore,2020,11,31.6,24.78,49.93
Karnataka,Mysore,2020,12,64.69,22.47,41.3
Karnataka,Mysore,2021,1,19.16,23.14,56.63
Karnataka,Mysore,2021,2,31.96,23.39,75.25
Karnataka,Mysore,2021,3,34.17,22.76,58.84
Karnataka,Mysore,2021,4,28.02,28.76,57.84
Karnataka,Mysore,2021,5,13.36,36.52,50.3
Karnataka,Mysore,2021,6,110.74,37.73,70.39
Karnataka,Mysore,2021,7,132.05,22.8,47.87
Karnataka,Mysore,2021,8,158.82,34.45,75.92
Karnataka,Mysore,2021,9,185.64,33.22,71.23
Karnataka,Mysore,2021,10,43.18,26.02,74.37
Karnataka,Mysore,2021,11,52.93,25.85,44.66
Karnataka,Mysore,2021,12,22.38,21.22,44.5
Karnataka,Mysore,2022,1,36.08,24.64,62.65
Karnataka,Mysore,2022,2,38.26,18.93,63.27
Karnataka,Mysore,2022,3,15.53,20.9,74.22
Karnataka,Mysore,2022,4,39.18,28.21,61.36
Karnataka,Mysore,2022,5,20.65,33.55,71.99
Karnataka,Mysore,2022,6,298.33,29.79,79.36
Karnataka,Mysore,2022,7,134.58,28.93,82.38
Karnataka,Mysore,2022,8,188.82,31.78,40.61
Karnataka,Mysore,2022,9,260.38,26.69,84.74
Karnataka,Mysore,2022,10,38.6,23.95,47.38
Karnataka,Mysore,2022,11,66.84,21.14,72.87
Karnataka,Mysore,2022,12,74.37,12.7,63.79
Karnataka,Mysore,2023,1,26.02,21.88,61.54
Karnataka,Mysore,2023,2,9.12,16.49,66.49
Karnataka,Mysore,2023,3,15.43,31.29,42.16
Karnataka,Mysore,2023,4,22.16,41.63,68.6
Karnataka,Mysore,2023,5,14.74,31.71,63.13
Karnataka,Mysore,2023,6,161.95,29.73,65.09
Karnataka,Mysore,2023,7,250.24,27.55,79.54
Karnataka,Mysore,2023,8,172.41,31.29,82.75
Karnataka,Mysore,2023,9,109.43,30.14,59.32
Karnataka,Mysore,2023,10,31.39,25.51,69.35
Karnataka,Mysore,2023,11,33.7,22.18,48.86
Karnataka,Mysore,2023,12,71.6,13.45,82.5
Karnataka,Belgaum,2015,1,20.79,21.27,60.14
Karnataka,Belgaum,2015,2,30.79,19.99,73.14
Karnataka,Belgaum,2015,3,39.09,30.23,67.94
Karnataka,Belgaum,2015,4,32.62,29.19,59.73
Karnataka,Belgaum,2015,5,30.94,38.7,50.93
Karnataka,Belgaum,2015,6,158.69,36.98,73.4
Karnataka,Belgaum,2015,7,197.86,20.46,79.04
Karnataka,Belgaum,2015,8,211.02,25.69,47.64
Karnataka,Belgaum,2015,9,114.56,27.12,72.14
Karnataka,Belgaum,2015,10,55.85,20.91,78.11
Karnataka,Belgaum,2015,11,52.47,25.81,51.11
Karnataka,Belgaum,2015,12,12.92,16.28,68.59
Karnataka,Belgaum,2016,1,12.32,19.92,75.68
Karnataka,Belgaum,2016,2,9.18,21.35,62.64
Karnataka,Belgaum,2016,3,5.79,29.36,50.32
Karnataka,Belgaum,2016,4,33.91,40.34,40.53
Karnataka,Belgaum,2016,5,34.31,40.09,75.45
Karnataka,Belgaum,2016,6,248.06,35.21,72.18
Karnataka,Belgaum,2016,7,179.27,27.11,52.9
Karnataka,Belgaum,2016,8,281.0,32.64,55.54
Karnataka,Belgaum,2016,9,134.45,23.81,81.26
Karnataka,Belgaum,2016,10,76.89,23.92,59.24
Karnataka,Belgaum,2016,11,67.81,23.15,64.08
Karnataka,Belgaum,2016,12,35.31,12.86,67.12
Karnataka,Belgaum,2017,1,25.22,21.16,64.86
Karnataka,Belgaum,2017,2,0.62,20.92,74.0
Karnataka,Belgaum,2017,3,32.02,30.04,50.84
Karnataka,Belgaum,2017,4,23.83,30.06,60.54
Karnataka,Belgaum,2017,5,20.09,37.25,79.34
Karnataka,Belgaum,2017,6,247.07,39.25,65.56
Karnataka,Belgaum,2017,7,185.12,28.79,63.15
Karnataka,Belgaum,2017,8,131.0,33.3,71.08
Karnataka,Belgaum,2017,9,112.18,34.9,54.15
Karnataka,Belgaum,2017,10,50.51,21.99,61.57
Karnataka,Belgaum,2017,11,29.2,26.74,46.19
Karnataka,Belgaum,2017,12,36.38,12.47,44.03
Karnataka,Belgaum,2018,1,61.02,19.78,73.65
Karnataka,Belgaum,2018,2,15.25,15.28,52.05
Karnataka,Belgaum,2018,3,36.18,32.47,69.19
Karnataka,Belgaum,2018,4,23.7,30.28,50.6
Karnataka,Belgaum,2018,5,22.72,29.44,83.91
Karnataka,Belgaum,2018,6,297.07,37.23,62.5
Karnataka,Belgaum,2018,7,178.38,32.25,82.47
Karnataka,Belgaum,2018,8,213.32,34.75,63.27
Karnataka,Belgaum,2018,9,202.94,20.74,66.01
Karnataka,Belgaum,2018,10,74.69,22.52,45.45
Karnataka,Belgaum,2018,11,67.14,20.22,50.35
Karnataka,Belgaum,2018,12,72.23,12.21,71.12
Karnataka,Belgaum,2019,1,37.02,17.64,45.16
Karnataka,Belgaum,2019,2,36.4,18.6,68.41
Karnataka,Belgaum,2019,3,26.86,28.37,76.09
Karnataka,Belgaum,2019,4,19.23,33.41,40.5
Karnataka,Belgaum,2019,5,3.34,32.14,56.77
Karnataka,Belgaum,2019,6,259.37,32.04,81.28
Karnataka,Belgaum,2019,7,147.05,28.3,81.79
Karnataka,Belgaum,2019,8,229.98,29.62,43.83
Karnataka,Belgaum,2019,9,202.07,20.71,61.72
Karnataka,Belgaum,2019,10,39.48,31.27,78.53
Karnataka,Belgaum,2019,11,54.91,22.92,53.92
Karnataka,Belgaum,2019,12,70.64,19.65,77.44
Karnataka,Belgaum,2020,1,65.31,12.45,48.94
Karnataka,Belgaum,2020,2,30.92,12.22,77.59
Karnataka,Belgaum,2020,3,16.17,22.74,56.65
Karnataka,Belgaum,2020,4,32.62,41.21,82.86
Karnataka,Belgaum,2020,5,23.53,34.13,43.35
Karnataka,Belgaum,2020,6,103.91,37.65,59.62
Karnataka,Belgaum,2020,7,294.49,30.03,58.99
Karnataka,Belgaum,2020,8,118.41,20.2,69.13
Karnataka,Belgaum,2020,9,283.23,24.49,43.89
Karnataka,Belgaum,2020,10,16.32,32.61,84.69
Karnataka,Belgaum,2020,11,25.74,24.23,76.35
Karnataka,Belgaum,2020,12,47.92,13.31,67.64
Karnataka,Belgaum,2021,1,74.57,19.69,74.76
Karnataka,Belgaum,2021,2,18.78,18.8,40.68
Karnataka,Belgaum,2021,3,30.92,31.4,59.35
Karnataka,Belgaum,2021,4,21.93,32.12,46.34
Karnataka,Belgaum,2021,5,21.37,35.94,67.98
Karnataka,Belgaum,2021,6,131.86,36.5,75.32
Karnataka,Belgaum,2021,7,205.59,28.1,65.11
Karnataka,Belgaum,2021,8,204.01,29.53,45.32
Karnataka,Belgaum,2021,9,205.83,30.23,68.84
Karnataka,Belgaum,2021,10,64.71,21.09,41.38
Karnataka,Belgaum,2021,11,66.2,26.43,56.34
Karnataka,Belgaum,2021,12,69.07,19.4,80.36
Karnataka,Belgaum,2022,1,11.64,19.73,45.69
Karnataka,Belgaum,2022,2,37.73,13.73,79.65
Karnataka,Belgaum,2022,3,30.56,25.38,78.22
Karnataka,Belgaum,2022,4,25.24,36.08,77.4
Karnataka,Belgaum,2022,5,7.47,28.21,84.0
Karnataka,Belgaum,2022,6,210.66,28.08,82.46
Karnataka,Belgaum,2022,7,279.46,25.53,46.26
Karnataka,Belgaum,2022,8,114.57,26.91,55.1
Karnataka,Belgaum,2022,9,162.87,34.36,60.73
Karnataka,Belgaum,2022,10,41.98,30.59,70.19
Karnataka,Belgaum,2022,11,19.66,24.45,67.1
Karnataka,Belgaum,2022,12,64.88,13.26,70.28
Karnataka,Belgaum,2023,1,68.43,19.17,52.61
Karnataka,Belgaum,2023,2,24.34,19.7,82.3
Karnataka,Belgaum,2023,3,17.43,22.66,46.34
Karnataka,Belgaum,2023,4,37.72,32.68,66.44
Karnataka,Belgaum,2023,5,17.97,39.36,79.67
Karnataka,Belgaum,2023,6,282.68,31.7,72.91
Karnataka,Belgaum,2023,7,153.28,21.98,77.05
Karnataka,Belgaum,2023,8,169.32,24.4,61.87
Karnataka,Belgaum,2023,9,267.0,24.78,75.08
Karnataka,Belgaum,2023,10,18.85,32.67,46.37
Karnataka,Belgaum,2023,11,69.12,25.51,77.37
Karnataka,Belgaum,2023,12,59.72,12.23,73.04
Karnataka,Hubli,2015,1,14.44,17.19,81.64
Karnataka,Hubli,2015,2,35.94,17.33,82.78
Karnataka,Hubli,2015,3,18.37,23.17,46.12
Karnataka,Hubli,2015,4,33.9,34.58,47.99
Karnataka,Hubli,2015,5,6.52,35.84,54.76
Karnataka,Hubli,2015,6,244.22,39.03,40.23
Karnataka,Hubli,2015,7,117.79,27.8,82.54
Karnataka,Hubli,2015,8,263.37,22.74,71.0
Karnataka,Hubli,2015,9,243.42,23.61,46.13
Karnataka,Hubli,2015,10,39.38,25.84,82.03
Karnataka,Hubli,2015,11,74.69,31.92,56.79
Karnataka,Hubli,2015,12,43.7,12.77,55.81
Karnataka,Hubli,2016,1,49.37,21.07,82.7
Karnataka,Hubli,2016,2,3.66,19.47,83.86
Karnataka,Hubli,2016,3,24.42,32.66,79.87
Karnataka,Hubli,2016,4,4.37,39.43,43.88
Karnataka,Hubli,2016,5,7.44,29.13,79.61
Karnataka,Hubli,2016,6,248.77,31.18,76.76
Karnataka,Hubli,2016,7,258.79,20.8,65.63
Karnataka,Hubli,2016,8,139.92,20.49,43.19
Karnataka,Hubli,2016,9,186.04,24.71,40.66
Karnataka,Hubli,2016,10,76.99,23.85,71.53
Karnataka,Hubli,2016,11,79.16,21.3,62.69
Karnataka,Hubli,2016,12,64.96,19.3,54.73
Karnataka,Hubli,2017,1,30.51,22.54,46.34
Karnataka,Hubli,2017,2,22.7,18.09,66.69
Karnataka,Hubli,2017,3,22.92,32.98,58.55
Karnataka,Hubli,2017,4,5.26,31.6,83.04
Karnataka,Hubli,2017,5,30.64,33.79,72.97
Karnataka,Hubli,2017,6,291.87,39.1,63.16
Karnataka,Hubli,2017,7,128.25,27.11,76.21
Karnataka,Hubli,2017,8,262.19,21.24,80.58
Karnataka,Hubli,2017,9,245.07,21.06,51.6
Karnataka,Hubli,2017,10,13.18,25.28,65.27
Karnataka,Hubli,2017,11,52.75,23.33,48.24
Karnataka,Hubli,2017,12,42.78,15.86,83.69
Karnataka,Hubli,2018,1,64.86,21.47,59.7
Karnataka,Hubli,2018,2,20.96,23.46,50.89
Karnataka,Hubli,2018,3,34.85,22.27,63.85
Karnataka,Hubli,2018,4,16.23,31.82,64.56
Karnataka,Hubli,2018,5,1.56,34.01,48.72
Karnataka,Hubli,2018,6,209.59,41.86,84.84
Karnataka,Hubli,2018,7,278.2,33.96,62.65
Karnataka,Hubli,2018,8,209.43,34.52,54.31
Karnataka,Hubli,2018,9,145.57,33.82,75.9
Karnataka,Hubli,2018,10,54.14,32.75,58.27
Karnataka,Hubli,2018,11,19.65,20.71,55.03
Karnataka,Hubli,2018,12,41.19,17.78,52.45
Karnataka,Hubli,2019,1,13.51,16.68,67.89
Karnataka,Hubli,2019,2,14.1,16.73,57.87
Karnataka,Hubli,2019,3,8.24,22.74,77.11
Karnataka,Hubli,2019,4,23.76,35.57,55.0
Karnataka,Hubli,2019,5,30.63,29.5,62.2
Karnataka,Hubli,2019,6,239.97,38.23,69.97
Karnataka,Hubli,2019,7,220.02,33.34,44.49
Karnataka,Hubli,2019,8,116.67,21.5,75.05
Karnataka,Hubli,2019,9,288.28,21.42,84.38
Karnataka,Hubli,2019,10,11.34,24.93,53.27
Karnataka,Hubli,2019,11,75.97,30.23,42.43
Karnataka,Hubli,2019,12,59.19,14.19,41.07
Karnataka,Hubli,2020,1,60.2,16.82,50.52
Karnataka,Hubli,2020,2,32.7,24.12,71.44
Karnataka,Hubli,2020,3,3.33,22.66,40.03
Karnataka,Hubli,2020,4,3.31,29.89,59.7
Karnataka,Hubli,2020,5,12.55,39.11,65.47
Karnataka,Hubli,2020,6,274.38,28.83,47.11
Karnataka,Hubli,2020,7,183.54,32.19,81.35
Karnataka,Hubli,2020,8,115.79,21.66,49.66
Karnataka,Hubli,2020,9,243.89,22.75,79.53
Karnataka,Hubli,2020,10,77.66,29.82,70.89
Karnataka,Hubli,2020,11,28.17,29.51,67.79
Karnataka,Hubli,2020,12,12.24,15.67,83.01
Karnataka,Hubli,2021,1,44.46,21.94,71.69
Karnataka,Hubli,2021,2,33.78,18.03,64.78
Karnataka,Hubli,2021,3,37.23,30.62,66.54
Karnataka,Hubli,2021,4,14.65,28.39,50.38
Karnataka,Hubli,2021,5,30.04,28.92,40.44
Karnataka,Hubli,2021,6,178.53,41.4,67.99
Karnataka,Hubli,2021,7,293.97,31.59,40.55
Karnataka,Hubli,2021,8,238.01,28.68,40.14
Karnataka,Hubli,2021,9,169.64,34.07,79.52
Karnataka,Hubli,2021,10,39.99,27.6,71.44
Karnataka,Hubli,2021,11,63.22,20.97,64.42
Karnataka,Hubli,2021,12,53.88,23.83,82.99
Karnataka,Hubli,2022,1,79.33,16.38,67.69
Karnataka,Hubli,2022,2,35.68,24.48,56.16
Karnataka,Hubli,2022,3,30.4,23.65,56.82
Karnataka,Hubli,2022,4,22.68,30.05,56.26
Karnataka,Hubli,2022,5,2.83,28.83,83.37
Karnataka,Hubli,2022,6,213.88,36.09,68.99
Karnataka,Hubli,2022,7,179.56,26.43,81.13
Karnataka,Hubli,2022,8,264.85,20.88,64.6
Karnataka,Hubli,2022,9,243.43,27.16,41.98
Karnataka,Hubli,2022,10,58.68,23.62,61.55
Karnataka,Hubli,2022,11,28.69,30.2,72.25
Karnataka,Hubli,2022,12,76.95,20.61,65.66
Karnataka,Hubli,2023,1,30.23,19.55,83.34
Karnataka,Hubli,2023,2,15.0,14.93,40.13
Karnataka,Hubli,2023,3,19.63,25.65,78.16
Karnataka,Hubli,2023,4,6.29,32.59,49.81
Karnataka,Hubli,2023,5,25.32,39.6,43.28
Karnataka,Hubli,2023,6,142.5,33.31,51.48
Karnataka,Hubli,2023,7,279.77,22.75,44.76
Karnataka,Hubli,2023,8,207.45,22.76,42.75
Karnataka,Hubli,2023,9,137.35,34.21,71.61
Karnataka,Hubli,2023,10,20.46,31.84,53.85
Karnataka,Hubli,2023,11,69.92,21.05,73.18
Karnataka,Hubli,2023,12,12.24,12.52,80.28
Tamil Nadu,Chennai,2015,1,39.52,20.8,56.03
Tamil Nadu,Chennai,2015,2,0.22,21.94,64.35
Tamil Nadu,Chennai,2015,3,36.54,27.66,50.93
Tamil Nadu,Chennai,2015,4,6.06,40.64,43.98
Tamil Nadu,Chennai,2015,5,15.7,31.08,46.12
Tamil Nadu,Chennai,2015,6,285.5,31.94,70.53
Tamil Nadu,Chennai,2015,7,291.54,33.85,60.54
Tamil Nadu,Chennai,2015,8,250.85,34.94,65.04
Tamil Nadu,Chennai,2015,9,296.4,26.77,78.57
Tamil Nadu,Chennai,2015,10,70.25,21.32,66.7
Tamil Nadu,Chennai,2015,11,51.55,26.35,47.54
Tamil Nadu,Chennai,2015,12,13.25,24.39,50.81
Tamil Nadu,Chennai,2016,1,56.97,23.47,75.88
Tamil Nadu,Chennai,2016,2,35.39,13.84,56.65
Tamil Nadu,Chennai,2016,3,20.83,21.17,60.79
Tamil Nadu,Chennai,2016,4,18.53,28.35,66.81
Tamil Nadu,Chennai,2016,5,0.04,34.23,44.09
Tamil Nadu,Chennai,2016,6,168.85,30.27,72.12
Tamil Nadu,Chennai,2016,7,210.15,22.71,59.42
Tamil Nadu,Chennai,2016,8,291.49,21.48,75.79
Tamil Nadu,Chennai,2016,9,245.11,22.56,55.87
Tamil Nadu,Chennai,2016,10,73.73,31.79,63.5
Tamil Nadu,Chennai,2016,11,73.69,30.84,70.89
Tamil Nadu,Chennai,2016,12,49.59,17.64,74.78
Tamil Nadu,Chennai,2017,1,45.22,14.75,56.71
Tamil Nadu,Chennai,2017,2,22.01,13.06,66.48
Tamil Nadu,Chennai,2017,3,12.52,31.24,71.06
Tamil Nadu,Chennai,2017,4,18.82,37.86,44.24
Tamil Nadu,Chennai,2017,5,22.24,28.62,42.27
Tamil Nadu,Chennai,2017,6,298.48,32.76,50.63
Tamil Nadu,Chennai,2017,7,207.0,32.12,67.17
Tamil Nadu,Chennai,2017,8,143.19,28.21,56.89
Tamil Nadu,Chennai,2017,9,288.52,27.63,66.18
Tamil Nadu,Chennai,2017,10,72.95,32.06,52.42
Tamil Nadu,Chennai,2017,11,77.3,24.66,42.4
Tamil Nadu,Chennai,2017,12,16.72,18.68,47.57
Tamil Nadu,Chennai,2018,1,62.78,14.11,42.43
Tamil Nadu,Chennai,2018,2,22.05,20.0,64.15
Tamil Nadu,Chennai,2018,3,25.01,32.58,50.29
Tamil Nadu,Chennai,2018,4,26.5,30.18,51.34
Tamil Nadu,Chennai,2018,5,11.1,34.82,52.54
Tamil Nadu,Chennai,2018,6,142.28,29.84,73.72
Tamil Nadu,Chennai,2018,7,204.98,21.65,58.97
Tamil Nadu,Chennai,2018,8,290.7,25.4,67.11
Tamil Nadu,Chennai,2018,9,139.26,20.15,45.69
Tamil Nadu,Chennai,2018,10,53.91,20.2,41.63
Tamil Nadu,Chennai,2018,11,24.55,20.76,82.17
Tamil Nadu,Chennai,2018,12,58.71,14.85,45.9
Tamil Nadu,Chennai,2019,1,60.19,18.47,78.27
Tamil Nadu,Chennai,2019,2,5.09,23.39,50.97
Tamil Nadu,Chennai,2019,3,28.71,20.62,74.96
Tamil Nadu,Chennai,2019,4,5.23,29.31,55.1
Tamil Nadu,Chennai,2019,5,1.88,31.55,48.87
Tamil Nadu,Chennai,2019,6,236.44,39.55,55.5
Tamil Nadu,Chennai,2019,7,258.61,23.46,77.27
Tamil Nadu,Chennai,2019,8,191.38,25.34,80.64
Tamil Nadu,Chennai,2019,9,119.19,28.06,45.94
Tamil Nadu,Chennai,2019,10,14.97,20.34,47.29
Tamil Nadu,Chennai,2019,11,51.88,26.24,79.76
Tamil Nadu,Chennai,2019,12,58.01,21.65,61.14
Tamil Nadu,Chennai,2020,1,36.47,19.91,78.73
Tamil Nadu,Chennai,2020,2,6.36,21.74,63.89
Tamil Nadu,Chennai,2020,3,4.77,31.78,51.87
Tamil Nadu,Chennai,2020,4,33.69,38.39,76.95
Tamil Nadu,Chennai,2020,5,2.68,33.42,47.3
Tamil Nadu,Chennai,2020,6,213.5,39.22,49.14
Tamil Nadu,Chennai,2020,7,123.7,27.3,62.55
Tamil Nadu,Chennai,2020,8,173.38,28.36,56.59
Tamil Nadu,Chennai,2020,9,268.25,32.62,80.83
Tamil Nadu,Chennai,2020,10,42.24,31.3,80.09
Tamil Nadu,Chennai,2020,11,36.82,30.51,81.84
Tamil Nadu,Chennai,2020,12,15.89,18.66,57.72
Tamil Nadu,Chennai,2021,1,35.32,15.94,52.91
Tamil Nadu,Chennai,2021,2,30.52,15.31,69.52
Tamil Nadu,Chennai,2021,3,17.64,26.47,84.09
Tamil Nadu,Chennai,2021,4,27.39,36.47,48.49
Tamil Nadu,Chennai,2021,5,8.99,33.84,40.38
Tamil Nadu,Chennai,2021,6,229.44,33.28,60.41
Tamil Nadu,Chennai,2021,7,125.9,22.53,46.06
Tamil Nadu,Chennai,2021,8,276.41,21.76,53.3
Tamil Nadu,Chennai,2021,9,129.37,23.25,58.49
Tamil Nadu,Chennai,2021,10,19.62,32.43,55.46
Tamil Nadu,Chennai,2021,11,55.82,30.43,51.99
Tamil Nadu,Chennai,2021,12,20.59,20.83,78.26
Tamil Nadu,Chennai,2022,1,54.54,24.41,64.02
Tamil Nadu,Chennai,2022,2,19.72,24.82,82.77
Tamil Nadu,Chennai,2022,3,24.71,31.1,81.86
Tamil Nadu,Chennai,2022,4,5.9,31.36,54.0
Tamil Nadu,Chennai,2022,5,32.83,29.18,67.04
Tamil Nadu,Chennai,2022,6,236.54,31.69,49.05
Tamil Nadu,Chennai,2022,7,167.77,23.59,46.03
Tamil Nadu,Chennai,2022,8,293.14,34.84,82.63
Tamil Nadu,Chennai,2022,9,294.82,22.8,56.45
Tamil Nadu,Chennai,2022,10,14.03,27.97,50.12
Tamil Nadu,Chennai,2022,11,28.25,23.03,76.69
Tamil Nadu,Chennai,2022,12,66.62,15.13,43.54
Tamil Nadu,Chennai,2023,1,68.41,23.03,63.81
Tamil Nadu,Chennai,2023,2,16.23,16.86,72.34
Tamil Nadu,Chennai,2023,3,14.79,27.0,72.75
Tamil Nadu,Chennai,2023,4,36.65,35.89,52.09
Tamil Nadu,Chennai,2023,5,13.23,34.35,66.41
Tamil Nadu,Chennai,2023,6,278.98,39.16,52.07
Tamil Nadu,Chennai,2023,7,254.42,33.52,68.61
Tamil Nadu,Chennai,2023,8,289.4,25.41,50.8
Tamil Nadu,Chennai,2023,9,174.14,27.08,78.58
Tamil Nadu,Chennai,2023,10,37.51,33.97,66.76
Tamil Nadu,Chennai,2023,11,45.2,34.43,42.86
Tamil Nadu,Chennai,2023,12,24.6,15.64,43.56
Tamil Nadu,Coimbatore,2015,1,34.03,16.81,64.1
Tamil Nadu,Coimbatore,2015,2,36.33,19.44,81.64
Tamil Nadu,Coimbatore,2015,3,37.47,33.76,53.79
Tamil Nadu,Coimbatore,2015,4,3.5,32.78,74.22
Tamil Nadu,Coimbatore,2015,5,23.84,32.52,82.3
Tamil Nadu,Coimbatore,2015,6,215.14,33.56,77.99
Tamil Nadu,Coimbatore,2015,7,136.34,32.8,50.78
Tamil Nadu,Coimbatore,2015,8,190.64,34.71,46.15
Tamil Nadu,Coimbatore,2015,9,173.59,30.76,84.43
Tamil Nadu,Coimbatore,2015,10,28.6,25.77,81.99
Tamil Nadu,Coimbatore,2015,11,30.01,34.97,82.91
Tamil Nadu,Coimbatore,2015,12,55.55,19.59,51.15
Tamil Nadu,Coimbatore,2016,1,72.81,24.23,76.75
Tamil Nadu,Coimbatore,2016,2,12.04,16.12,53.9
Tamil Nadu,Coimbatore,2016,3,28.74,20.84,65.5
Tamil Nadu,Coimbatore,2016,4,8.8,38.78,50.17
Tamil Nadu,Coimbatore,2016,5,38.44,37.53,40.81
Tamil Nadu,Coimbatore,2016,6,206.83,37.61,45.49
Tamil Nadu,Coimbatore,2016,7,288.03,32.33,81.39
Tamil Nadu,Coimbatore,2016,8,128.42,21.8,56.58
Tamil Nadu,Coimbatore,2016,9,209.8,21.39,81.96
Tamil Nadu,Coimbatore,2016,10,29.66,22.35,56.32
Tamil Nadu,Coimbatore,2016,11,77.86,24.19,80.33
Tamil Nadu,Coimbatore,2016,12,40.31,23.78,75.89
Tamil Nadu,Coimbatore,2017,1,28.18,22.97,69.27
Tamil Nadu,Coimbatore,2017,2,27.15,12.63,62.37
Tamil Nadu,Coimbatore,2017,3,25.71,22.45,69.16
Tamil Nadu,Coimbatore,2017,4,32.63,28.35,63.81
Tamil Nadu,Coimbatore,2017,5,31.87,40.25,76.92
Tamil Nadu,Coimbatore,2017,6,144.51,34.23,60.38
Tamil Nadu,Coimbatore,2017,7,215.46,26.0,54.58
Tamil Nadu,Coimbatore,2017,8,137.66,27.02,45.02
Tamil Nadu,Coimbatore,2017,9,282.21,29.69,42.1
Tamil Nadu,Coimbatore,2017,10,63.42,30.5,76.69
Tamil Nadu,Coimbatore,2017,11,66.96,33.99,42.83
Tamil Nadu,Coimbatore,2017,12,74.93,16.78,69.21
Tamil Nadu,Coimbatore,2018,1,56.08,12.59,41.14
Tamil Nadu,Coimbatore,2018,2,6.08,23.13,48.02
Tamil Nadu,Coimbatore,2018,3,5.12,24.64,54.39
Tamil Nadu,Coimbatore,2018,4,26.5,41.24,45.4
Tamil Nadu,Coimbatore,2018,5,1.06,32.22,83.54
Tamil Nadu,Coimbatore,2018,6,238.46,29.73,81.33
Tamil Nadu,Coimbatore,2018,7,252.61,27.94,68.24
Tamil Nadu,Coimbatore,2018,8,117.37,34.9,80.88
Tamil Nadu,Coimbatore,2018,9,139.69,22.97,68.01
Tamil Nadu,Coimbatore,2018,10,34.57,22.31,74.9
Tamil Nadu,Coimbatore,2018,11,22.32,30.81,67.04
Tamil Nadu,Coimbatore,2018,12,23.05,21.44,78.52
Tamil Nadu,Coimbatore,2019,1,64.89,16.47,72.36
Tamil Nadu,Coimbatore,2019,2,38.65,16.58,80.2
Tamil Nadu,Coimbatore,2019,3,26.37,23.2,50.56
Tamil Nadu,Coimbatore,2019,4,6.76,36.96,74.69
Tamil Nadu,Coimbatore,2019,5,17.71,37.79,48.55
Tamil Nadu,Coimbatore,2019,6,204.44,36.51,40.06
Tamil Nadu,Coimbatore,2019,7,172.72,27.11,71.21
Tamil Nadu,Coimbatore,2019,8,278.88,32.47,75.18
Tamil Nadu,Coimbatore,2019,9,145.1,23.4,59.21
Tamil Nadu,Coimbatore,2019,10,45.51,34.58,61.13
Tamil Nadu,Coimbatore,2019,11,16.41,20.73,83.93
Tamil Nadu,Coimbatore,2019,12,13.19,14.44,67.32
Tamil Nadu,Coimbatore,2020,1,65.15,13.57,62.75
Tamil Nadu,Coimbatore,2020,2,6.34,23.1,57.15
Tamil Nadu,Coimbatore,2020,3,3.95,27.37,47.02
Tamil Nadu,Coimbatore,2020,4,3.99,37.03,82.85
Tamil Nadu,Coimbatore,2020,5,39.22,31.11,83.32
Tamil Nadu,Coimbatore,2020,6,235.55,36.85,48.23
Tamil Nadu,Coimbatore,2020,7,117.93,32.89,69.98
Tamil Nadu,Coimbatore,2020,8,268.36,26.52,71.84
Tamil Nadu,Coimbatore,2020,9,152.43,32.89,75.07
Tamil Nadu,Coimbatore,2020,10,43.49,24.86,73.92
Tamil Nadu,Coimbatore,2020,11,19.17,23.15,83.64
Tamil Nadu,Coimbatore,2020,12,25.17,20.98,46.87
Tamil Nadu,Coimbatore,2021,1,76.66,23.96,62.88
Tamil Nadu,Coimbatore,2021,2,25.39,21.81,53.14
Tamil Nadu,Coimbatore,2021,3,39.89,25.19,84.57
Tamil Nadu,Coimbatore,2021,4,34.32,35.93,72.28
Tamil Nadu,Coimbatore,2021,5,26.6,37.59,78.71
Tamil Nadu,Coimbatore,2021,6,135.73,41.42,58.23
Tamil Nadu,Coimbatore,2021,7,175.41,32.32,67.81
Tamil Nadu,Coimbatore,2021,8,298.61,23.17,69.52
Tamil Nadu,Coimbatore,2021,9,280.04,23.63,80.37
Tamil Nadu,Coimbatore,2021,10,65.32,27.18,75.94
Tamil Nadu,Coimbatore,2021,11,14.67,29.72,63.92
Tamil Nadu,Coimbatore,2021,12,29.01,20.89,62.13
Tamil Nadu,Coimbatore,2022,1,17.32,15.07,61.85
Tamil Nadu,Coimbatore,2022,2,12.61,23.14,82.74
Tamil Nadu,Coimbatore,2022,3,30.89,29.8,54.58
Tamil Nadu,Coimbatore,2022,4,0.54,37.24,49.89
Tamil Nadu,Coimbatore,2022,5,15.41,33.62,42.58
Tamil Nadu,Coimbatore,2022,6,256.91,37.3,50.32
Tamil Nadu,Coimbatore,2022,7,265.63,27.1,56.44
Tamil Nadu,Coimbatore,2022,8,112.65,30.96,75.58
Tamil Nadu,Coimbatore,2022,9,109.01,24.78,65.59
Tamil Nadu,Coimbatore,2022,10,65.95,34.05,69.69
Tamil Nadu,Coimbatore,2022,11,35.78,26.42,72.42
Tamil Nadu,Coimbatore,2022,12,15.04,19.36,81.32
Tamil Nadu,Coimbatore,2023,1,33.96,17.57,40.76
Tamil Nadu,Coimbatore,2023,2,37.33,13.19,72.44
Tamil Nadu,Coimbatore,2023,3,23.7,23.17,54.45
Tamil Nadu,Coimbatore,2023,4,21.88,33.01,48.32
