State,District,Year,Season,Crop,Yield_per_Hectare,Area_Hectares,Production_Tonnes
Punjab,Jalandhar,2021,Kharif,Cotton,2.85,1910.42,3770.25
Punjab,Jalandhar,2021,Kharif,Sugarcane,124.12,880.34,546484.86
Punjab,Jalandhar,2021,Kharif,Maize,8.74,4626.64,17744.42
Punjab,Jalandhar,2021,Kharif,Soybean,3.14,1756.51,8952.02
Punjab,Jalandhar,2021,Rabi,Wheat,5.8,2097.84,22217.21
Punjab,Jalandhar,2021,Rabi,Barley,4.39,4452.31,16546.03
Punjab,Jalandhar,2021,Rabi,Mustard,1.01,4562.84,3842.78
Punjab,Jalandhar,2021,Rabi,Gram,1.69,838.6,1021.16
Punjab,Jalandhar,2021,Rabi,Peas,2.06,2342.57,6709.03
Punjab,Jalandhar,2021,Zaid,Fodder,42.79,3750.24,118985.92
Punjab,Jalandhar,2021,Zaid,Vegetables,10.2,4706.91,15341.73
Punjab,Jalandhar,2021,Zaid,Watermelon,21.88,2202.91,73874.13
Punjab,Jalandhar,2021,Zaid,Cucumber,12.08,2027.15,33065.88
Punjab,Jalandhar,2021,Zaid,Sugarcane,76.38,3230.69,238151.79
Punjab,Jalandhar,2022,Kharif,Rice,6.36,3957.91,3042.6
Punjab,Jalandhar,2022,Kharif,Cotton,2.47,3401.67,6299.72
Punjab,Jalandhar,2022,Kharif,Sugarcane,81.83,2624.82,87067.56
Punjab,Jalandhar,2022,Kharif,Maize,3.81,213.29,15434.83
Punjab,Jalandhar,2022,Kharif,Soybean,2.12,2410.5,1941.13
Punjab,Jalandhar,2022,Rabi,Wheat,3.95,567.55,10773.42
Punjab,Jalandhar,2022,Rabi,Barley,3.03,2814.06,10853.26
Punjab,Jalandhar,2022,Rabi,Mustard,1.44,3686.39,4186.35
Punjab,Jalandhar,2022,Rabi,Gram,1.24,4897.32,2548.59
Punjab,Jalandhar,2022,Rabi,Peas,2.27,3936.69,5134.46
Punjab,Jalandhar,2022,Zaid,Fodder,20.28,4207.81,76406.61
Punjab,Jalandhar,2022,Zaid,Vegetables,26.84,2004.14,95065.39
Punjab,Jalandhar,2022,Zaid,Watermelon,17.17,4594.09,17805.88
Punjab,Jalandhar,2022,Zaid,Cucumber,8.86,4660.66,38227.7
Punjab,Jalandhar,2022,Zaid,Sugarcane,118.15,155.61,240738.5
Punjab,Jalandhar,2023,Kharif,Rice,4.81,3358.22,23880.36
Punjab,Jalandhar,2023,Kharif,Cotton,2.24,3542.33,4429.69
Punjab,Jalandhar,2023,Kharif,Sugarcane,75.67,3140.07,174986.01
Punjab,Jalandhar,2023,Kharif,Maize,6.02,4456.13,7220.3
Punjab,Jalandhar,2023,Kharif,Soybean,2.07,261.02,9918.87
Punjab,Jalandhar,2023,Rabi,Wheat,2.88,3889.45,676.7
Punjab,Jalandhar,2023,Rabi,Barley,3.4,2881.66,4868.99
Punjab,Jalandhar,2023,Rabi,Mustard,2.17,498.39,2627.16
Punjab,Jalandhar,2023,Rabi,Gram,1.02,2433.57,3428.09
Punjab,Jalandhar,2023,Rabi,Peas,3.74,1105.08,12931.74
Punjab,Jalandhar,2023,Zaid,Fodder,19.51,323.39,55820.89
Punjab,Jalandhar,2023,Zaid,Vegetables,18.52,3669.01,88501.2
Punjab,Jalandhar,2023,Zaid,Watermelon,27.46,1160.9,12693.23
Punjab,Jalandhar,2023,Zaid,Cucumber,13.36,608.27,2018.14
Punjab,Jalandhar,2023,Zaid,Sugarcane,84.11,2992.54,279469.2
Punjab,Patiala,2015,Kharif,Rice,4.07,1626.6,18335.23
Punjab,Patiala,2015,Kharif,Cotton,2.73,837.56,7783.71
Punjab,Patiala,2015,Kharif,Sugarcane,136.83,4636.57,284683.15
Punjab,Patiala,2015,Kharif,Maize,4.12,4827.6,18092.39
Punjab,Patiala,2015,Kharif,Soybean,2.19,807.46,10473.43
Punjab,Patiala,2015,Rabi,Wheat,4.63,4487.06,21664.16
Punjab,Patiala,2015,Rabi,Barley,2.36,864.09,929.21
Punjab,Patiala,2015,Rabi,Mustard,1.1,400.78,2690.35
Punjab,Patiala,2015,Rabi,Gram,1.65,4202.93,7670.72
Punjab,Patiala,2015,Rabi,Peas,2.17,1972.57,1063.89
Punjab,Patiala,2015,Zaid,Fodder,23.34,3539.26,12218.97
Punjab,Patiala,2015,Zaid,Vegetables,13.5,762.63,48012.98
Punjab,Patiala,2015,Zaid,Watermelon,19.92,4253.22,3575.86
Punjab,Patiala,2015,Zaid,Cucumber,14.46,3378.13,1750.94
Punjab,Patiala,2015,Zaid,Sugarcane,119.71,4034.72,63746.06
Punjab,Patiala,2016,Kharif,Rice,2.24,2714.73,9547.09
Punjab,Patiala,2016,Kharif,Cotton,1.97,2474.44,6923.48
Punjab,Patiala,2016,Kharif,Sugarcane,113.22,4851.79,275641.14
Punjab,Patiala,2016,Kharif,Maize,5.52,1543.36,12147.44
Punjab,Patiala,2016,Kharif,Soybean,2.19,3964.23,1072.11
Punjab,Patiala,2016,Rabi,Wheat,5.92,3111.86,3816.8
Punjab,Patiala,2016,Rabi,Barley,3.45,2930.22,5187.97
Punjab,Patiala,2016,Rabi,Mustard,1.09,1806.92,4780.22
Punjab,Patiala,2016,Rabi,Gram,0.76,4608.4,891.49
Punjab,Patiala,2016,Rabi,Peas,1.71,2223.38,5724.38
Punjab,Patiala,2016,Zaid,Fodder,21.49,1341.03,38420.39
Punjab,Patiala,2016,Zaid,Vegetables,9.69,3812.53,24565.9
Punjab,Patiala,2016,Zaid,Watermelon,13.12,780.76,24672.38
Punjab,Patiala,2016,Zaid,Cucumber,18.77,4677.76,44792.71
Punjab,Patiala,2016,Zaid,Sugarcane,103.94,1451.99,278148.21
Punjab,Patiala,2017,Kharif,Rice,5.87,3062.09,15151.45
Punjab,Patiala,2017,Kharif,Cotton,4.4,4907.69,1100.5
Punjab,Patiala,2017,Kharif,Sugarcane,85.88,3533.71,151978.87
Punjab,Patiala,2017,Kharif,Maize,6.64,4593.37,7440.54
Punjab,Patiala,2017,Kharif,Soybean,2.04,4443.91,8732.03
Punjab,Patiala,2017,Rabi,Wheat,3.71,523.47,3208.41
Punjab,Patiala,2017,Rabi,Barley,3.48,1871.96,6607.12
Punjab,Patiala,2017,Rabi,Mustard,1.7,2434.41,5695.71
Punjab,Patiala,2017,Rabi,Gram,1.11,3304.16,1608.91
Punjab,Patiala,2017,Rabi,Peas,2.41,4110.22,6257.26
Punjab,Patiala,2017,Zaid,Fodder,32.5,982.16,9702.74
Punjab,Patiala,2017,Zaid,Vegetables,19.25,4059.33,84649.27
Punjab,Patiala,2017,Zaid,Watermelon,13.06,4082.38,27494.52
Punjab,Patiala,2017,Zaid,Cucumber,18.97,4942.55,76657.5
Punjab,Patiala,2017,Zaid,Sugarcane,51.58,789.52,124385.36
Punjab,Patiala,2018,Kharif,Rice,3.18,645.47,5784.29
Punjab,Patiala,2018,Kharif,Cotton,2.95,1223.91,8277.9
Punjab,Patiala,2018,Kharif,Sugarcane,73.24,1491.15,199706.47
Punjab,Patiala,2018,Kharif,Maize,6.53,2677.44,12109.44
Punjab,Patiala,2018,Kharif,Soybean,2.74,256.55,3941.68
Punjab,Patiala,2018,Rabi,Wheat,3.37,1413.09,10347.84
Punjab,Patiala,2018,Rabi,Barley,2.12,3930.6,7513.36
Punjab,Patiala,2018,Rabi,Mustard,2.18,245.54,9344.11
Punjab,Patiala,2018,Rabi,Gram,1.54,4839.19,7267.39
Punjab,Patiala,2018,Rabi,Peas,2.9,3251.33,8710.96
Punjab,Patiala,2018,Zaid,Fodder,23.58,4654.46,35785.57
Punjab,Patiala,2018,Zaid,Vegetables,23.81,1860.98,59474.88
Punjab,Patiala,2018,Zaid,Watermelon,31.41,2375.37,40116.42
Punjab,Patiala,2018,Zaid,Cucumber,11.81,4272.29,2554.51
Punjab,Patiala,2018,Zaid,Sugarcane,83.72,4559.16,300571.62
Punjab,Patiala,2019,Kharif,Rice,3.36,3105.0,14696.85
Punjab,Patiala,2019,Kharif,Cotton,2.43,3828.66,1383.51
Punjab,Patiala,2019,Kharif,Sugarcane,86.7,2822.78,348497.52
Punjab,Patiala,2019,Kharif,Maize,5.46,731.57,1520.57
Punjab,Patiala,2019,Kharif,Soybean,1.4,2821.78,4338.1
Punjab,Patiala,2019,Rabi,Wheat,2.4,1787.33,11765.47
Punjab,Patiala,2019,Rabi,Barley,3.83,222.19,19048.63
Punjab,Patiala,2019,Rabi,Mustard,1.78,665.5,1453.65
Punjab,Patiala,2019,Rabi,Gram,1.22,3654.39,4410.38
Punjab,Patiala,2019,Rabi,Peas,2.6,1273.8,9427.23
Punjab,Patiala,2019,Zaid,Fodder,19.07,4090.17,53537.89
Punjab,Patiala,2019,Zaid,Vegetables,30.33,3942.81,91064.06
Punjab,Patiala,2019,Zaid,Watermelon,20.33,2769.18,29746.6
Punjab,Patiala,2019,Zaid,Cucumber,19.31,4187.17,58965.99
Punjab,Patiala,2019,Zaid,Sugarcane,92.88,3478.41,172804.33
Punjab,Patiala,2020,Kharif,Rice,3.31,2761.79,571.31
Punjab,Patiala,2020,Kharif,Cotton,1.43,1724.64,3361.8
Punjab,Patiala,2020,Kharif,Sugarcane,85.39,1919.15,382448.26
Punjab,Patiala,2020,Kharif,Maize,3.04,2276.38,1694.35
Punjab,Patiala,2020,Kharif,Soybean,1.88,438.65,5603.79
Punjab,Patiala,2020,Rabi,Wheat,3.67,1177.76,734.82
Punjab,Patiala,2020,Rabi,Barley,2.67,2052.49,8286.86
Punjab,Patiala,2020,Rabi,Mustard,2.37,1549.23,3736.79
Punjab,Patiala,2020,Rabi,Gram,1.88,4556.05,3168.14
Punjab,Patiala,2020,Rabi,Peas,2.48,1481.72,2486.6
Punjab,Patiala,2020,Zaid,Fodder,37.07,953.13,58464.25
Punjab,Patiala,2020,Zaid,Vegetables,5.81,492.08,20783.18
Punjab,Patiala,2020,Zaid,Watermelon,19.86,1775.84,93673.17
Punjab,Patiala,2020,Zaid,Cucumber,11.3,2719.43,18595.7
Punjab,Patiala,2020,Zaid,Sugarcane,97.98,4648.02,194241.89
Punjab,Patiala,2021,Kharif,Rice,6.06,1956.24,5418.56
Punjab,Patiala,2021,Kharif,Cotton,2.13,1271.89,8182.65
Punjab,Patiala,2021,Kharif,Sugarcane,57.66,3994.66,196657.21
Punjab,Patiala,2021,Kharif,Maize,3.6,1188.98,1818.27
Punjab,Patiala,2021,Kharif,Soybean,3.35,782.57,6681.66
Punjab,Patiala,2021,Rabi,Wheat,2.11,4157.88,6453.74
Punjab,Patiala,2021,Rabi,Barley,3.7,3481.78,11264.25
Punjab,Patiala,2021,Rabi,Mustard,1.26,1547.9,1098.46
Punjab,Patiala,2021,Rabi,Gram,0.77,1579.97,1622.49
Punjab,Patiala,2021,Rabi,Peas,3.19,4535.35,5931.39
Punjab,Patiala,2021,Zaid,Fodder,15.96,2089.99,48852.74
Punjab,Patiala,2021,Zaid,Vegetables,20.8,124.28,24636.92
Punjab,Patiala,2021,Zaid,Watermelon,13.03,261.78,15058.28
Punjab,Patiala,2021,Zaid,Cucumber,21.11,2550.55,33353.66
Punjab,Patiala,2021,Zaid,Sugarcane,127.41,137.19,107149.03
Punjab,Patiala,2022,Kharif,Rice,4.6,338.87,13456.35
Punjab,Patiala,2022,Kharif,Cotton,2.76,3133.08,6906.66
Punjab,Patiala,2022,Kharif,Sugarcane,94.79,110.1,309570.32
Punjab,Patiala,2022,Kharif,Maize,4.11,1773.8,2414.59
Punjab,Patiala,2022,Kharif,Soybean,1.85,1945.21,6697.77
Punjab,Patiala,2022,Rabi,Wheat,3.74,2619.2,7121.03
Punjab,Patiala,2022,Rabi,Barley,3.92,3662.76,11513.99
Punjab,Patiala,2022,Rabi,Mustard,2.39,1211.83,3591.12
Punjab,Patiala,2022,Rabi,Gram,2.15,4889.34,1654.59
Punjab,Patiala,2022,Rabi,Peas,2.6,3289.36,6242.61
Punjab,Patiala,2022,Zaid,Fodder,34.01,469.8,58645.13
Punjab,Patiala,2022,Zaid,Vegetables,14.74,4205.55,33532.09
Punjab,Patiala,2022,Zaid,Watermelon,20.11,1548.97,76594.07
Punjab,Patiala,2022,Zaid,Cucumber,13.2,4570.95,60809.39
Punjab,Patiala,2022,Zaid,Sugarcane,128.71,2196.75,278199.89
Punjab,Patiala,2023,Kharif,Rice,3.1,966.3,7453.95
Punjab,Patiala,2023,Kharif,Cotton,3.76,712.61,14804.09
Punjab,Patiala,2023,Kharif,Sugarcane,52.34,3531.44,87597.59
Punjab,Patiala,2023,Kharif,Maize,5.42,463.48,19686.48
Punjab,Patiala,2023,Kharif,Soybean,1.04,439.31,685.88
Punjab,Patiala,2023,Rabi,Wheat,4.55,4644.07,991.38
Punjab,Patiala,2023,Rabi,Barley,3.53,2195.13,6144.76
Punjab,Patiala,2023,Rabi,Mustard,0.99,2482.84,2702.1
Punjab,Patiala,2023,Rabi,Gram,1.2,776.49,4949.25
Punjab,Patiala,2023,Rabi,Peas,2.34,2611.88,4984.04
Punjab,Patiala,2023,Zaid,Fodder,24.93,1501.73,21090.75
Punjab,Patiala,2023,Zaid,Vegetables,9.48,241.7,35621.64
Punjab,Patiala,2023,Zaid,Watermelon,18.19,4550.82,52599.14
Punjab,Patiala,2023,Zaid,Cucumber,20.48,827.66,26464.16
Punjab,Patiala,2023,Zaid,Sugarcane,83.95,1372.3,150131.31
Haryana,Karnal,2015,Kharif,Rice,5.14,1962.48,15948.1
Haryana,Karnal,2015,Kharif,Cotton,2.08,4825.76,7472.12
Haryana,Karnal,2015,Kharif,Sugarcane,72.52,1088.36,249946.55
Haryana,Karnal,2015,Kharif,Maize,5.28,4423.68,9340.09
Haryana,Karnal,2015,Kharif,Soybean,1.71,302.1,993.86
Haryana,Karnal,2015,Rabi,Wheat,4.57,4091.17,18437.3
Haryana,Karnal,2015,Rabi,Barley,2.31,1534.9,5099.47
Haryana,Karnal,2015,Rabi,Mustard,2.82,4370.37,5375.07
Haryana,Karnal,2015,Rabi,Gram,1.91,4967.77,3153.69
Haryana,Karnal,2015,Rabi,Peas,2.93,4556.98,7315.79
Haryana,Karnal,2015,Zaid,Fodder,34.97,1638.68,132250.05
Haryana,Karnal,2015,Zaid,Vegetables,23.71,1374.87,53641.15
Haryana,Karnal,2015,Zaid,Watermelon,16.51,906.96,67532.08
Haryana,Karnal,2015,Zaid,Cucumber,19.05,4169.26,3928.31
Haryana,Karnal,2015,Zaid,Sugarcane,66.08,128.49,140421.13
Haryana,Karnal,2016,Kharif,Rice,3.14,1702.26,8529.36
Haryana,Karnal,2016,Kharif,Cotton,1.99,4110.27,728.68
Haryana,Karnal,2016,Kharif,Sugarcane,66.18,2291.82,142131.13
Haryana,Karnal,2016,Kharif,Maize,5.78,1233.93,9628.53
Haryana,Karnal,2016,Kharif,Soybean,1.21,3910.37,1641.33
Haryana,Karnal,2016,Rabi,Wheat,7.05,457.45,20599.8
Haryana,Karnal,2016,Rabi,Barley,3.36,3318.04,15179.04
Haryana,Karnal,2016,Rabi,Mustard,1.5,1534.27,3775.81
Haryana,Karnal,2016,Rabi,Gram,1.91,4681.1,6722.79
Haryana,Karnal,2016,Rabi,Peas,2.24,4562.47,10883.67
Haryana,Karnal,2016,Zaid,Fodder,28.82,4398.38,55634.58
Haryana,Karnal,2016,Zaid,Vegetables,19.85,3311.65,46619.15
Haryana,Karnal,2016,Zaid,Watermelon,17.07,2695.53,9537.89
Haryana,Karnal,2016,Zaid,Cucumber,17.11,4739.49,84276.83
Haryana,Karnal,2016,Zaid,Sugarcane,58.06,2279.07,213799.94
Haryana,Karnal,2017,Kharif,Rice,2.29,2880.19,8126.71
Haryana,Karnal,2017,Kharif,Cotton,2.89,2034.07,5965.44
Haryana,Karnal,2017,Kharif,Sugarcane,73.39,1065.94,233929.07
Haryana,Karnal,2017,Kharif,Maize,7.68,3940.73,31191.39
Haryana,Karnal,2017,Kharif,Soybean,1.53,430.08,1191.6
Haryana,Karnal,2017,Rabi,Wheat,4.35,4126.36,18357.74
Haryana,Karnal,2017,Rabi,Barley,4.79,2638.16,12285.1
Haryana,Karnal,2017,Rabi,Mustard,1.31,1340.32,6314.28
Haryana,Karnal,2017,Rabi,Gram,1.28,3788.42,2788.48
Haryana,Karnal,2017,Rabi,Peas,2.65,212.41,10539.84
Haryana,Karnal,2017,Zaid,Fodder,23.58,2747.26,49199.81
Haryana,Karnal,2017,Zaid,Vegetables,21.99,3516.83,43267.07
Haryana,Karnal,2017,Zaid,Watermelon,29.63,1340.65,136153.81
Haryana,Karnal,2017,Zaid,Cucumber,25.36,3037.03,5522.5
Haryana,Karnal,2017,Zaid,Sugarcane,148.94,1471.67,536856.13
Haryana,Karnal,2018,Kharif,Rice,3.3,813.3,10395.74
Haryana,Karnal,2018,Kharif,Cotton,2.75,2863.23,3170.45
Haryana,Karnal,2018,Kharif,Sugarcane,68.78,4460.99,7186.31
Haryana,Karnal,2018,Kharif,Maize,3.18,2018.37,7732.21
Haryana,Karnal,2018,Kharif,Soybean,3.07,3485.52,10948.81
Haryana,Karnal,2018,Rabi,Wheat,3.68,1162.01,9828.61
Haryana,Karnal,2018,Rabi,Barley,3.55,3668.44,975.52
Haryana,Karnal,2018,Rabi,Mustard,1.02,1481.04,1467.72
Haryana,Karnal,2018,Rabi,Gram,0.84,4478.76,1481.53
Haryana,Karnal,2018,Rabi,Peas,3.7,1035.57,11860.23
Haryana,Karnal,2018,Zaid,Fodder,17.21,1164.48,27895.31
Haryana,Karnal,2018,Zaid,Vegetables,13.48,1065.72,42598.52
Haryana,Karnal,2018,Zaid,Watermelon,15.31,2629.97,25370.57
Haryana,Karnal,2018,Zaid,Cucumber,10.25,4219.9,23667.78
Haryana,Karnal,2018,Zaid,Sugarcane,57.16,4642.99,16135.57
Haryana,Karnal,2019,Kharif,Rice,7.11,3319.58,14811.45
Haryana,Karnal,2019,Kharif,Cotton,3.63,3264.61,3999.48
Haryana,Karnal,2019,Kharif,Sugarcane,98.18,622.85,258031.96
Haryana,Karnal,2019,Kharif,Maize,6.37,2635.06,13829.2
Haryana,Karnal,2019,Kharif,Soybean,1.46,4150.35,2894.34
Haryana,Karnal,2019,Rabi,Wheat,4.58,2654.45,15355.56
Haryana,Karnal,2019,Rabi,Barley,1.77,4361.95,6431.94
Haryana,Karnal,2019,Rabi,Mustard,2.07,4897.3,2306.93
Haryana,Karnal,2019,Rabi,Gram,0.97,2741.68,2903.15
Haryana,Karnal,2019,Rabi,Peas,2.38,834.76,4550.81
Haryana,Karnal,2019,Zaid,Fodder,18.81,1312.58,62353.17
Haryana,Karnal,2019,Zaid,Vegetables,21.21,1483.21,42442.86
Haryana,Karnal,2019,Zaid,Watermelon,18.06,4536.57,63784.43
Haryana,Karnal,2019,Zaid,Cucumber,10.18,3438.47,27924.75
Haryana,Karnal,2019,Zaid,Sugarcane,72.65,2785.46,222557.09
Haryana,Karnal,2020,Kharif,Rice,3.96,3904.2,521.54
Haryana,Karnal,2020,Kharif,Cotton,3.34,872.19,13850.01
Haryana,Karnal,2020,Kharif,Sugarcane,81.5,2206.99,231863.84
Haryana,Karnal,2020,Kharif,Maize,5.32,441.2,10202.81
Haryana,Karnal,2020,Kharif,Soybean,2.14,1667.68,9368.3
Haryana,Karnal,2020,Rabi,Wheat,3.57,621.83,4533.13
Haryana,Karnal,2020,Rabi,Barley,3.93,1033.17,18019.98
Haryana,Karnal,2020,Rabi,Mustard,1.87,2412.32,8315.69
Haryana,Karnal,2020,Rabi,Gram,2.14,3851.08,2565.48
Haryana,Karnal,2020,Rabi,Peas,4.21,4755.64,16791.54
Haryana,Karnal,2020,Zaid,Fodder,30.53,4755.62,20396.1
Haryana,Karnal,2020,Zaid,Vegetables,22.96,787.02,16725.12
Haryana,Karnal,2020,Zaid,Watermelon,27.49,4615.55,29475.0
Haryana,Karnal,2020,Zaid,Cucumber,14.27,2268.67,7225.79
Haryana,Karnal,2020,Zaid,Sugarcane,77.04,3610.01,112889.48
Haryana,Karnal,2021,Kharif,Rice,3.62,2495.41,16111.8
Haryana,Karnal,2021,Kharif,Cotton,3.74,3327.37,15933.14
Haryana,Karnal,2021,Kharif,Sugarcane,98.28,2401.29,374561.41
Haryana,Karnal,2021,Kharif,Maize,8.39,4526.13,39272.73
Haryana,Karnal,2021,Kharif,Soybean,2.9,2426.21,5627.51
Haryana,Karnal,2021,Rabi,Wheat,5.01,3882.22,10381.93
Haryana,Karnal,2021,Rabi,Barley,2.75,3075.55,10037.9
Haryana,Karnal,2021,Rabi,Mustard,1.9,1054.38,7441.53
Haryana,Karnal,2021,Rabi,Gram,0.88,1896.56,783.63
Haryana,Karnal,2021,Rabi,Peas,2.95,778.21,10045.84
Haryana,Karnal,2021,Zaid,Fodder,26.31,3923.62,83110.18
Haryana,Karnal,2021,Zaid,Vegetables,19.65,4205.16,57744.39
Haryana,Karnal,2021,Zaid,Watermelon,21.74,3156.46,3588.77
Haryana,Karnal,2021,Zaid,Cucumber,11.44,2443.38,14784.94
Haryana,Karnal,2021,Zaid,Sugarcane,48.41,2514.92,156792.65
Haryana,Karnal,2022,Kharif,Rice,3.68,1710.89,13809.0
Haryana,Karnal,2022,Kharif,Cotton,1.51,3573.31,6862.2
Haryana,Karnal,2022,Kharif,Sugarcane,61.17,260.21,126408.29
Haryana,Karnal,2022,Kharif,Maize,6.56,3380.18,27811.28
Haryana,Karnal,2022,Kharif,Soybean,3.49,4331.23,16036.87
Haryana,Karnal,2022,Rabi,Wheat,3.11,2587.24,11192.4
Haryana,Karnal,2022,Rabi,Barley,3.58,3040.6,2249.36
Haryana,Karnal,2022,Rabi,Mustard,1.82,547.32,2436.68
Haryana,Karnal,2022,Rabi,Gram,1.41,2576.25,2996.33
Haryana,Karnal,2022,Rabi,Peas,3.58,3426.02,4573.9
Haryana,Karnal,2022,Zaid,Fodder,22.21,548.93,110489.72
Haryana,Karnal,2022,Zaid,Vegetables,12.85,3321.26,27947.25
Haryana,Karnal,2022,Zaid,Watermelon,14.79,1620.85,40533.37
Haryana,Karnal,2022,Zaid,Cucumber,16.24,4518.04,80281.3
Haryana,Karnal,2022,Zaid,Sugarcane,69.85,112.81,284510.43
Haryana,Karnal,2023,Kharif,Rice,6.0,3323.36,1210.63
Haryana,Karnal,2023,Kharif,Cotton,2.0,1590.55,7508.46
Haryana,Karnal,2023,Kharif,Sugarcane,95.77,2987.22,272131.19
Haryana,Karnal,2023,Kharif,Maize,3.87,801.88,17022.32
Haryana,Karnal,2023,Kharif,Soybean,2.31,3675.2,10201.82
Haryana,Karnal,2023,Rabi,Wheat,4.23,1248.91,19052.4
Haryana,Karnal,2023,Rabi,Barley,5.12,1968.81,18405.35
Haryana,Karnal,2023,Rabi,Mustard,1.85,163.03,8385.58
Haryana,Karnal,2023,Rabi,Gram,0.64,356.83,2619.89
Haryana,Karnal,2023,Rabi,Peas,2.11,2272.5,1389.66
Haryana,Karnal,2023,Zaid,Fodder,19.05,4282.68,51547.97
Haryana,Karnal,2023,Zaid,Vegetables,8.9,4913.75,10952.01
Haryana,Karnal,2023,Zaid,Watermelon,21.32,1742.0,94136.66
Haryana,Karnal,2023,Zaid,Cucumber,13.9,3446.42,43716.95
Haryana,Karnal,2023,Zaid,Sugarcane,92.56,3560.76,296510.02
Haryana,Hisar,2015,Kharif,Rice,3.14,3874.54,6373.56
Haryana,Hisar,2015,Kharif,Cotton,3.34,2608.04,13623.06
Haryana,Hisar,2015,Kharif,Sugarcane,53.52,3212.43,141704.23
Haryana,Hisar,2015,Kharif,Maize,6.12,3829.06,9704.53
Haryana,Hisar,2015,Kharif,Soybean,2.52,1356.53,5913.29
Haryana,Hisar,2015,Rabi,Wheat,2.56,3617.26,1177.72
Haryana,Hisar,2015,Rabi,Barley,5.29,278.05,9565.18
Haryana,Hisar,2015,Rabi,Mustard,1.51,3920.8,1957.32
Haryana,Hisar,2015,Rabi,Gram,1.93,4656.36,5898.19
Haryana,Hisar,2015,Rabi,Peas,2.56,783.59,7238.07
Haryana,Hisar,2015,Zaid,Fodder,39.9,785.66,86529.01
Haryana,Hisar,2015,Zaid,Vegetables,15.54,3693.89,28651.3
Haryana,Hisar,2015,Zaid,Watermelon,14.23,2087.13,35308.05
Haryana,Hisar,2015,Zaid,Cucumber,19.21,2594.53,46988.54
Haryana,Hisar,2015,Zaid,Sugarcane,86.96,2700.77,354051.41
Haryana,Hisar,2016,Kharif,Rice,4.23,2218.97,11322.7
Haryana,Hisar,2016,Kharif,Cotton,3.11,530.13,10272.96
Haryana,Hisar,2016,Kharif,Sugarcane,131.84,891.18,610326.55
Haryana,Hisar,2016,Kharif,Maize,3.07,2183.06,6849.62
Haryana,Hisar,2016,Kharif,Soybean,2.66,154.85,9370.12
Haryana,Hisar,2016,Rabi,Wheat,3.76,519.56,7657.26
Haryana,Hisar,2016,Rabi,Barley,3.24,2796.46,10496.83
Haryana,Hisar,2016,Rabi,Mustard,2.27,4840.53,234.8
Haryana,Hisar,2016,Rabi,Gram,1.27,4061.28,3642.99
Haryana,Hisar,2016,Rabi,Peas,1.56,3150.19,3825.84
Haryana,Hisar,2016,Zaid,Fodder,16.13,3055.98,40806.51
Haryana,Hisar,2016,Zaid,Vegetables,13.42,1021.01,37978.42
Haryana,Hisar,2016,Zaid,Watermelon,29.84,1653.73,138119.96
Haryana,Hisar,2016,Zaid,Cucumber,26.59,1525.45,103385.92
Haryana,Hisar,2016,Zaid,Sugarcane,84.42,1998.9,208181.06
Haryana,Hisar,2017,Kharif,Rice,5.04,4771.65,3937.46
Haryana,Hisar,2017,Kharif,Cotton,4.99,4350.27,9078.94
Haryana,Hisar,2017,Kharif,Sugarcane,66.86,493.37,44084.82
Haryana,Hisar,2017,Kharif,Maize,8.01,292.95,35049.37
Haryana,Hisar,2017,Kharif,Soybean,1.47,3620.16,1474.14
Haryana,Hisar,2017,Rabi,Wheat,4.17,986.64,19795.84
Haryana,Hisar,2017,Rabi,Barley,4.2,1812.95,9943.0
Haryana,Hisar,2017,Rabi,Mustard,0.9,181.64,715.07
Haryana,Hisar,2017,Rabi,Gram,0.83,3682.32,694.32
Haryana,Hisar,2017,Rabi,Peas,2.18,2585.16,9158.07
Haryana,Hisar,2017,Zaid,Fodder,13.6,2900.94,65947.76
Haryana,Hisar,2017,Zaid,Vegetables,16.1,1788.68,80135.5
Haryana,Hisar,2017,Zaid,Watermelon,18.06,2099.56,20460.39
Haryana,Hisar,2017,Zaid,Cucumber,11.85,1983.76,52636.65
Haryana,Hisar,2017,Zaid,Sugarcane,77.32,3230.8,15238.61
Haryana,Hisar,2018,Kharif,Rice,2.61,946.53,5181.59
Haryana,Hisar,2018,Kharif,Cotton,2.75,3538.57,8000.66
Haryana,Hisar,2018,Kharif,Sugarcane,80.32,3983.76,257954.79
Haryana,Hisar,2018,Kharif,Maize,8.91,1700.49,39509.91
Haryana,Hisar,2018,Kharif,Soybean,3.3,3836.94,5264.66
Haryana,Hisar,2018,Rabi,Wheat,7.68,1900.65,16123.81
Haryana,Hisar,2018,Rabi,Barley,3.93,343.53,7724.94
Haryana,Hisar,2018,Rabi,Mustard,2.76,1873.25,4391.32
Haryana,Hisar,2018,Rabi,Gram,1.76,1718.5,741.08
Haryana,Hisar,2018,Rabi,Peas,2.27,2789.97,6207.3
Haryana,Hisar,2018,Zaid,Fodder,28.7,4382.59,30800.51
Haryana,Hisar,2018,Zaid,Vegetables,17.82,1071.67,27689.2
Haryana,Hisar,2018,Zaid,Watermelon,21.22,4704.92,38842.01
Haryana,Hisar,2018,Zaid,Cucumber,15.86,884.1,33949.63
Haryana,Hisar,2018,Zaid,Sugarcane,86.13,2019.02,135103.08
Haryana,Hisar,2019,Kharif,Rice,2.97,4317.32,12122.75
Haryana,Hisar,2019,Kharif,Cotton,2.98,122.42,7708.58
